更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-07-01,JR四国情報システム株式会社,システムインテグレータ（SIer）,2,■事業内容：・JR四国およびJR四国グループ会社のシステム開発、運用、保守・JR四国グループ共通ネットワークシステムの構築、運用、保守・JR四国およびJR四国グループ会社のウェブサイト制作、運用、保守・JR四国グループ外のシステム構築、運用、保守,香川県高松市浜ノ町8-24高松JR第2ビル,2004,35.0,43,10百万円,http://www.jrsis.com/,,
2024-08-01,株式会社ジェイテック,システムインテグレータ（SIer）,45,■企業概要：株式会社ジェイテック（J_TECH）は、各種ソフトウェアシステムのコンサルティングをはじめ、設計、開発、品質管理、保守、運用を事業の柱としている会社です。案件の半数程が一次請けで、小売・流通、電力、製造業、医療系メーカーなど多数のプロジェクトに関わっています。会社設立は1997年2月で、大阪市西区に本社を置くほか、東京、神奈川、名古屋、岡山、広島、福岡、仙台にもオフィスを展開しています。28期目を迎えた現在（2023年10月）社員数800名超、全国8拠点の会社へと成長しました。クライアントは製造業、医療業界など幅広く、社員の活躍の場も拡大しています。,大阪府大阪市西区江戸堀1-9-1肥後橋センタービル12F,1997,34.0,890,30百万円,https://www.j-tech.jp/,,
2024-08-01,株式会社ウフル,システムインテグレータ（SIer）,9,ウフルは「テクノロジーと自由な発想で、持続可能な社会を創る」を理念として、企業や社会のDX（デジタルトランスフォーメーション）とデータ活用を支援・推進しています。クラウドサービスの導入と運用をはじめ、コンサルティングやシステム開発等を自社製品やソリューションとともに、エッジからクラウドまでワンストップで提供しています。また、企業活動の枠を超えて、地域や産業のDXを実現するために、スマートシティやスマートサプライチェーンに必要とされる、信頼できるデータ流通のための仕組みの導入と標準化に向けた提言を行いながら、研究開発にも取り組んでいます。,東京都港区虎ノ門4-1-1,2006,,233,"1,000百万円",http://uhuru.co.jp/,,
2024-06-01,株式会社グローバルビジョンテクノロジー,システムインテグレータ（SIer）,1,・人材のグローバル化・情報システムのグローバル化・ビジネスのグローバル化■お客様のグローバルビジネスをお手伝いするため、バイリンガルエンジニア、海外研修プログラム、海外ビジネスコンサルティング、ITコンサルティングサービスを提供■プライバシーマーク取得／第10823566号■労働者派遣／派13-309423■米国法人設立／1990年11月■欧州法人設立／2022年4月,〒101-0041東京都千代田区神田須田町2-25 GYB秋葉原2F,2003,31.0,150,5000万円,http://recruit.gvtech.co.jp/,代表取締役社長 田口 雅樹,
2024-08-01,アッシュウェイブ株式会社,システムインテグレータ（SIer）,9,■企業概要同社は製造業を対象に業務や製品を俯瞰的にとらえ、「部品表」などの基幹となるデータ基盤やコード体系を整備して「業務プロセス改革」を実現しています。業務プロセス改革とは、組織内の業務や作業の進行方法や手順、システムの構造などを見直し、効率性や効果性を向上させるための取り組みです。,東京都品川区南大井1-20-17マニフィック南大井ビル5F,2007,42.0,20,20百万円,http://www.achewave.co.jp/,,
2024-08-01,株式会社クオリア・グローバル・エージェンシー,システムインテグレータ（SIer）,無,■システムインテグレーション ・インフラソリューション ・ネットワークソリューション ・アプリケーション開発 ・ITサポート／ヘルプデスク■Webソリューション ・Webサイト構築 ・Webサイト運用■プロダクトセールス ・IT製品 提案・販売 ・ネットショップ運営労働者派遣事業許可番号：派13-308570 2024年5月doda掲載求人より引用,東京都千代田区神田小川町1-7小川町メセナビル 10Ｆ,2007,,,9 百万円,"Failed to retrieve page, status code: 410",代表取締役 渡邊 学,
2024-07-01,株式会社イノベーションプラス,システムインテグレータ（SIer）,1,当社は、業界向けSaaSプラットフォーム「InnovationPlatform」の開発・提供や、地方創生・共創DX推進事業「InnovationBase」、伴走コンサルティング、受託開発を行っています。,東京都港区赤坂8-5-41イースタン青山ビル5F,2007,35.7,20,47百万円,https://www.innovationplus.jp/,,
2024-08-01,アクテックス株式会社,ITアウトソーシング,2,■事業内容：エンジニア派遣,東京都足立区千住旭町7-17VITAROSA502,2007,,3,5百万円,なし,,
2024-08-01,ゼネリックソリューション株式会社,ベンダ（ハードウェア・ソフトウェア）,17,■事業内容：情報検索と機械学習に関するソフトウェア製品「GS8」の販売と分散コンピューティングサービス提供データモデル設計/ データ分析に関する、アナリティクス業務,東京都渋谷区南平台町1-9南平台宝来ビル4F,2006,35.0,40,100百万円,https://generic-solution.co.jp/,,
2024-06-01,株式会社キュービックソリューションズ,ベンダ（ハードウェア・ソフトウェア）,1,■情報通信分野におけるソリューション提供業務■webアプリケーション開発・運用・保守全般■一般労働者派遣業務■その他、各種コンピュータ関連事業,東京都豊島区西池袋1-44-1 西京池袋ビル4階,2007,29.8,,1000万円,https://cubik-com.net/,代表取締役 荒川 友之,
2024-08-01,株式会社CPS,システムインテグレータ（SIer）,14,■事業内容・ERP導入支援システム化の構想フェーズから、業務分析、Fit／Gap、要件定義、開発、テスト、移行、導入支援、本稼働後のサポートまで計画段階から支援します。また、ロールイン、ロールアウト、オフショア開発、近年では主流となっているグローバルプロジェクトについても、経験豊富な同社のSAP認定コンサルタントが顧客のプロジェクトを成功へと導きます。,埼玉県さいたま市浦和区仲町1-12-1カタヤマビル9F,2007,33.0,55,30百万円,https://www.cp-s.co.jp/,,
2024-07-01,ＯＣＨ株式会社,システムインテグレータ（SIer）,1,■事業内容： ITインフラの構築や運用管理（MSP）のノウハウと、自社クラウド基盤を活用した様々なプロダクトサービスを提供しています。,沖縄県那覇市旭町1-9カフーナ旭橋B街区ビル3F,2006,,44,51百万円,https://www.och.co.jp/,,
2024-07-01,株式会社グローバー,システムインテグレータ（SIer）,6,■企業概要：設立1998年、和歌山に本社を持つシステム会社です。■事業概要：(1)各種業務システムの開発・パッケージソフトの開発システムメンテナンス(2)要員派遣(SE、プログラマー、オペレータ等)(3)アウトソーシング業務,和歌山県和歌山市松江東4-7-10,1998,34.0,126,40百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社INFホールディングス,システムインテグレータ（SIer）,2,幅広いＩＴサービスを提供するシステムインテグレーターの持ち株会社です。■事業内容・グループ全社業務管理・新規事業企画※2021年10月（旧社名）インフォニック株式会社から、株式会社INFホールディングスに社名変更しました。 同時に新たに設立したインフォニック株式会社がIT事業の譲渡を受け、業務を行っています。,京都府京都市中京区烏丸通錦小路上る手洗水町659烏丸中央ビル6F,2005,35.0,5,36百万円,https://inf-g.com/,,
2024-08-01,株式会社ユービーセキュア,ITコンサルティング,9,■野村総合研究所（NRI）グループの知名度・ノウハウ・規模のメリットを活用でき、かつフラットで自由な社風の情報セキュリティ企業■日本発の「簡単で、楽で、価値ある」ITセキュリティの実現を目指して、一緒に仕事を楽しめるメンバーを募集■自社開発ツールを中心にアジャイルやDevOpsにフィットするITセキュリティ製品を提供■情報セキュリティマネジメントシステム国際規格 ISO27001/ISMS認証取得,東京都中央区築地4-7-5築地KYビル4F,2007,33.0,173,42百万円,https://www.ubsecure.jp/,,
2024-08-01,TDIシステムサービス株式会社,システムインテグレータ（SIer）,32,■事業内容：システム運用管理及びITインフラをメイン事業とし、顧客のニーズに合わせ専門性の高いサービスを提供しています。,東京都新宿区西新宿6-5-1新宿アイランドタワー32F,2007,39.0,305,310百万円,http://www.tdiss.co.jp/,,
2024-07-01,株式会社アード・ソシヨ,システムインテグレータ（SIer）,1,■事業内容： ITコンサルティング 受託ソフトウェア開発 システム運用・保守,東京都千代田区神田須田町1-5-1東洋須田町ビル4F,2007,34.2,25,20百万円,https://www.ardsosiyo.com/,,
2024-08-01,株式会社アイティープロデュース,ベンダ（ハードウェア・ソフトウェア）,6,■事業内容： コンピューターのソフトウェア開発及び販売コンピューターのソフトウェア・ハードウェアに関する派遣、技術サポート業務コンピューターのソフトウェア・ハードウェア関連の企画、開発設計、販売及びSES事業,東京都台東区台東4-11-4三井住友銀行御徒町ビル6F,2007,30.6,84,40百万円,https://www.it-prod.co.jp/,,
2024-08-01,株式会社クロスポイントソリューション,システムインテグレータ（SIer）,5,■マネージドセキュリティサービス■システムインテグレーション■セキュリティBPO■セキュリティトレーニング■ソフトウェア開発＜許認可＞労働者派遣事業（派13-306108）,東京都中央区八丁堀3-14-2 東八重洲シティービル,2007,37.0,172,9999万円,https://cp-sol.co.jp,代表取締役社長 上原 恭夫,
2024-08-01,株式会社ディマージシェア,ITコンサルティング,12,当社はインテグレーションサービスと(受託開発)と自社広告・マーケティング関連サービスを柱とするデジタルソリューションカンパニーです。DXの本格化を追い風に第二成長期としてインテグレーションサービスが急拡大しています。また、広告・マーケティング関連自社製品もデジタル広告市場の伸びを追い風に導入先を拡大しています。,東京都千代田区飯田橋1-5-10教販九段ビル6F,1999,31.0,97,648百万円,http://www.dimage.co.jp/,,
2024-08-01,エアグランデ株式会社,システムインテグレータ（SIer）,8,■事業内容:2007年1月に設立された独立SI企業です。コンピュータシステム関連の企画、設計、開発、及び受託業務、お客様の多様な開発ニーズにお応えするため、技術者派遣という形でのサービスの提供も行っています。,兵庫県西宮市上甲子園1-3-5,2007,37.6,45,25百万円,http://eagrande.co.jp/,,
2024-08-01,株式会社スタイル・フリー,ベンダ（ハードウェア・ソフトウェア）,43,■システム設計・開発■アプリ設計・開発■インフラ設計・開発■ITコンサルティング■自社サービスの開発・運営■自社メディアの運営ISMS認定ISA IS 0132（2015年11月取得）一般労働者派遣事業許可証 派13-305895,東京都新宿区西新宿6-18-1 住友不動産新宿セントラルパークタワー11F,2007,,304,1000万円,https://style-free.co.jp/,代表取締役 三上 光太郎,
2024-08-01,株式会社テクノデジタル,システムインテグレータ（SIer）,15,■会社概要:みなさんが一度は使った事のあるECサイトやスマートフォンアプリの開発・デザイン・デジタルマーケティングを受託して手掛けています。エンジニア・デザイナー・マーケターと異なる職種の社員たちが、1つのサービスを作り上げています。■コンシューマ向けの受託開発にこだわる：設立当初からコンシューマー向けの開発を中心に事業を展開してきたのは、最新且つトレンドの技術を積極的に取り入れることができ、技術者としての知見を深める事が出来るから。一般ユーザー向けのシステムを手がける事で、作ったものへの反響もダイレクトに得られる事が出来ます。,徳島県徳島市川内町平石住吉209-5徳島健康科学総合センター 3F,2006,32.0,185,40百万円,https://www.tcdigital.jp/,,
2024-08-01,株式会社ＬＡＳＳＩＣ,システムインテグレータ（SIer）,25,事業内容■SI(システムインテグレーション)事業＜通信/サービス/医療/メーカー等大手＞ ■Remogu（リモグ）事業（リモートワークに特化したエージェント事業）■テレワーク支援サービス事業（自社サービス）■感情解析研究開発事業＜通信/エンタメ/医療/AI系等＞,鳥取県鳥取市南吉方3-201-3,2006,33.0,290,99百万円,http://www.lassic.co.jp/,,
2024-07-01,リバティ・フィッシュ株式会社,システムインテグレータ（SIer）,6,■事業内容主な事業内容は以下の通りです。・Webサイト構築・業務系システム開発／制御系システム開発 ※業務系60％、制御系40％の割合で開発を行っています。・教育スクール(Ruby、Linux/C、Java),大阪府大阪市中央区南船場1-16-20ムラキビル4F,2004,35.0,30,10百万円,https://www.libertyfish.co.jp/,,
2024-06-01,シーレイシステム株式会社,システムインテグレータ（SIer）,2,■企業概要：設立21年目の独立系SIerです。自治体、通信、教育機関など、様々な業種のシステム化提案から、開発、導入、運用支援・保守 まで一貫してサービス提供を行っています。,大阪府大阪市中央区北久宝寺町4-4-7VPO本町セントラル6F,2003,33.0,37,25百万円,https://www.searay.co.jp/,,
2024-08-01,コムネットワーク株式会社,通信キャリア・ISP・データセンター,2,■事業内容：（1）ICTソリューション事業（2）電気通信工事業（3）電気工事業,愛知県名古屋市中村区名駅南2-10-22ORE名駅南ビル6F,2007,,49,10百万円,http://www.comnetwork.co.jp/index.html,,
2024-08-01,株式会社Newデイシス,システムインテグレータ（SIer）,10,■事業内容：同社は情報システム・ソフトウエアの企画・開発・運用を行っています。（1）グループ会社向け基幹システム、ERPの構築、導入、保守運用守（2）GPS（位置情報検索技術）、メール配信技術を利用した自社情報システムの開発と利用サービスの提供（3）輸送業界（バス運行やトラック物流等）向け機器で使用される情報システム、ソフトウェア（デジタルタコグラフ解析ソフト、組み込みソフト）の開発・運用（4）情報システム・データセンターの保守運用（5）コールセンター、サポート窓口業務の提供,静岡県静岡市葵区御幸町4-1アーバンネット静岡ビル5F,2007,41.0,165,10百万円,http://www.newdaysys.co.jp/,,
2024-08-01,株式会社ディビオン,ITアウトソーシング,4,■概要：コンピュータソフトウェアの受託開発・開発支援情報処理に関するコンサルティング 他■事業内容： ・製造業向けERP導入・開発事業：導入コンサルティング／アドオン システム開発／運用サポート・業務系システム：業務分析／システム開発、システム開発支援／運用サポート・ネットワーク設計・導入・システム関連プロダクト企画・開発・販売,大阪府大阪市淀川区西中島7-1-29新大阪SONEビル10F,2005,40.0,22,10百万円,http://www.divi-on.co.jp/index.html,,
2024-06-01,株式会社ウィナス,システムインテグレータ（SIer）,2,■主な事業内容 1.ソリューション事業2.メディア事業3.エンタメ事業,東京都豊島区西池袋1-5-3エルグビル4F,2004,32.0,70,30百万円,http://www.winas.jp,,
2024-07-01,株式会社コムコシステム,システムインテグレータ（SIer）,6,■概要：システムインテグレーションサービスを中心に、パッケージソフトの開発やコンサルティングサービスを行っています。,東京都品川区東五反田3-20-14,1991,35.0,167,50百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社オープントーン,システムインテグレータ（SIer）,7,■会社概要：「Web技術を用いた企業向けの業務系システム」を中心に開発・運用しております。その上で、自社でのソリューションの開発・提供にも取り組み、ICタイムリコーダーや、本人確認アプリ、エンジニア教育や、IT助っ人などのサービスも運営しております。,東京都千代田区神田須田町2-5-2須田町佐志田ビル6F,2003,39.0,32,15百万円,https://www.opentone.co.jp/,,
2024-07-01,プレイス株式会社,システムインテグレータ（SIer）,2,【事業内容】 以下事業を展開する独立系のソフトハウス。■オープン、Web系システムの開発業務＜開発事例＞商品Webカタログシステム・受発注管理システム・会員向けECサイト・SFA（営業支援）システム・チケット予約システム 等,大阪府大阪市北区堂島浜2-2-8東洋紡ビルディング4F,2007,37.0,59,15百万円,http://www.plaice.co.jp/,,
2024-08-01,株式会社セシオス,ベンダ（ハードウェア・ソフトウェア）,2,■事業内容： ・認証・統合ID管理サービス、ソフトウェアの開発、販売・システムインテグレーションサービス・オープンソースソフトウェアの導入に関するコンサルティング,東京都豊島区南池袋3-14-11,2007,35.0,19,13百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,アクサス株式会社,システムインテグレータ（SIer）,69,■エンジニアリングサービス（ITエンジニアリング領域／機電エンジニアリング領域）■アウトソーシング■システム受託開発2007年の創業以来、お客様のビジネスにおける課題解決のために、最適なITソリューションの提供を目指して展開してきましたが、いわゆる第二創業期に入ったことを機に、会社としての存在価値である「企業理念」と今後の指針となる「ビジョン」を新たに策定いたしました。,東京都新宿区西新宿1-22-2新宿サンエービル14F,2007,32.0,932,80百万円,https://axas-japan-recruitment.jp,,
2024-06-01,株式会社イー・ビジネス,システムインテグレータ（SIer）,2,エンジニアの皆さん、技術と革新の最前線で働く機会を求めていませんか？株式会社イー・ビジネスは、あなたの能力と情熱を活かせる場所です。当社は2007年の設立以来、「Fusion & Innovation（融合と革新）」を理念に掲げ、国内外の市場、文化、技術を融合させることで、業界に新たな価値を創造してきました。私たちは、革新的なITソリューションを提供するだけでなく、日本のおもてなし文化を支え、社会貢献にも積極的に取り組んでいます。,東京都港区虎ノ門1-17-1虎ノ門ヒルズビジネスタワー5F,2007,34.0,303,88百万円,https://e-business.co.jp/,,
2024-08-01,インヴェンティット株式会社,ITアウトソーシング,9,〇事業概要・法人向けMDMサービス 『 mobiconnect for Business 』・教育機関向けMDMサービス 『 mobiconnect for Education 』,東京都新宿区西新宿6-3-1,2007,39.6,63,100百万円,http://www.yourinventit.com/,,
2024-08-01,メグリ株式会社,システムインテグレータ（SIer）,1,■事業内容：アプリマーケティングプラットフォーム『MGRe』の開発・運営,東京都中央区京橋2-7-8FPG links KYOBASHI ROOM706,2007,37.0,41,100百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,クォンツ・リサーチ株式会社,ベンダ（ハードウェア・ソフトウェア）,1,■事業内容:金融業務における豊富な業務ノウハウ･分析ノウハウに基づき、顧客ニーズに即した解決を提供するだけでなくビジネス戦略やビジネス展開におけるアイディア及び各種コンテンツも継続的に提供し顧客のビジネス･パートナーとしての役割を果たします。,東京都港区東新橋1-7-1汐留メディアタワー9F,2000,39.0,51,57百万円,https://www.quantsresearch.com/,,
2024-07-01,木村情報技術株式会社,システムインテグレータ（SIer）,7,Web講演会運営・配信サービス「3eLive」及び収録・オンデマンド配信サービス人工知能(AI)活用事業及び人工知能サービスの研究・開発オンライン学会運用プラットフォーム「KIT-ON」の運営・管理医薬品業界向け出版及び研修コンサルティング事業サガン鳥栖スマホの販売とXモバイルの代理店販売「Zoom」及び｢Remo｣会議システムの代理店販売他、各種システム・Webサイトの構築及び保守,佐賀県佐賀市卸本町6-1,2005,,405,"5,000万円",https://www.k-idea.jp/,代表取締役 木村 隆夫,
2024-08-01,株式会社リードウェイ,ベンダ（ハードウェア・ソフトウェア）,無,◆ソフトウェア開発(受託開発・客先常駐)◆Webシステム開発◆制御系システム構築◆制御系システム運用・保守 2024年5月doda掲載求人より引用,愛知県名古屋市中区錦3-11-25ｉｎｎｏｖａ 315,2007,,,10 百万円,"Failed to retrieve page, status code: 410",代表取締役 大崎 康彦,
2024-08-01,株式会社グローバルワークス,システムインテグレータ（SIer）,5,■事業内容：・業務システム開発、スマートフォンアプリ開発・ソフトウェアの企画開発、販売、保守、及びコンサルティング・ホームページ制作、保守運用管理、ロゴ・バナー制作・名刺、パンフレット、チラシ、ショップカード等のDTP制作・労働者派遣事業,福岡県福岡市博多区博多駅東1-1-33,2007,,63,10百万円,https://gwx.co.jp/,,
2024-08-01,株式会社ワイヤ・アンド・ワイヤレス,通信キャリア・ISP・データセンター,3,■事業内容・特徴：KDDIグループにおいて「公衆Wi-Fi専門事業者」に位置づけられ、多くの企業・自治体にWi-Fiサービス&ソリューションの提供実績を持つ通信事業者です。単なるインフラ提供だけでなく、顧客ニーズに対する情報発信プラットフォームの提供を設立時より目指しており、グループの枠にとらわれることなく自社独自のサービスを追及しています。,東京都中央区銀座6-2-1Daiwa銀座ビル4F,2007,,130,"1,150百万円","Failed to retrieve page, status code: 410",,
2024-06-01,アルファフォース株式会社,システムインテグレータ（SIer）,7,■事業内容イシュア全般、与信管理、カード発行、提携先管理、国際ブランドなどのクレジット業務を主体としたシステムインテグレーション。クレジット系システムの案件をはじめ、大手銀行・保険会社の案件を扱っています。同社では、単にシステムの開発を行うのではなく、新規ビジネスの創出、コスト削減、組織改革など多様化するお客様の戦略や課題に対して、現状分析をもとに最適な提案を行い、クオリティの高いシステムを提供しています。システムの導入後も実用性や実効性のを検証しつつ、効率的な運用や改善の提案も行っており、トータルソリューションを実現しています。,東京都墨田区江東橋4-19-3セントラルビル8F,2007,35.0,40,10百万円,http://www.alpha4s.co.jp/,,
2024-08-01,株式会社ファーンリッジ・ジャパン,システムインテグレータ（SIer）,4,■企業概要：主として国内大手ＩＴ企業、大手医療機関を対象に、各種ITサービスを提供している企業です。(1)常駐アウトソース・技術者派遣：インフラから開発案件まで、多様な案件に対応すべく常時技術者を確保しております。(2)医療機関向け運用ソリューション：医療機関内常駐にて、ITシステムの運用を請負っております。システム全般の運用サポートをしています。,東京都渋谷区恵比寿西2-2-6恵比寿ファイブビル,2000,,130,45百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社アクシアソフトデザイン,システムインテグレータ（SIer）,1,■会社概要■・設立30年。機器制御のためのソフトウェアの開発を中心に、それらを取り巻く周辺のPCアプリ、携帯端末用アプリなどの開発を行っています。,大阪府大阪市福島区福島7-20-1KM西梅田ビル4F,1987,35.0,18,22百万円,http://www.axia-sd.co.jp/,,
2024-08-01,株式会社エスアイイー,システムインテグレータ（SIer）,18,■事業内容： ◆ITソリューション事業◆IT専門スクール◆IT専門人材紹介サービス◆セキュリティソリューション事業部◆メディアインテグレーション事業部◆受託開発◆ゲームインテグレーション事業部,東京都千代田区神田松永町18ビオレ秋葉原ビル3F,2004,,1020,30百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,イーブロードコミュニケーションズ株式会社,通信キャリア・ISP・データセンター,22,■事業内容：法人向け光ファイバーインターネットサービス『e-Broad光マンション』を中心に下記事業を展開しています。（1）電気通信事業法に基づく第二種電気通信事業（2）光ファイバーを利用したインフラ構築及び技術開発（3）通信設備工事の設計及び施工（4）上記各号に付随する一切の業務,大阪府大阪市中央区南本町2-4-611F,2000,35.0,150,90百万円,http://e-broad.co.jp/,,
2024-08-01,株式会社クリエイターズマッチ,システムインテグレータ（SIer）,3,当社は「クリエイターが働きやすい世界を創造する」というコンセプトのもと世界中のクリエイターとともに様々なサービスを提供しています。■事業概要：インターネット広告（バナー・LP）の企画・制作インターネット広告事業社向けのプラットフォーム開発クリエイターの育成のための、セミナー開催や教材の提供,東京都渋谷区笹塚1-64-8Daiwa笹塚ビル8F,2007,33.0,45,100百万円,http://c-m.co.jp/,,
2024-07-01,株式会社シンクロジック,システムインテグレータ（SIer）,4,【事業内容】オンラインゲームのソフト開発事業オンラインゲームの企画・開発・運用まで多岐にわたる事業/ソーシャルゲーム開発Unityを利用したワンソースアプリ開発/オープン系ソフトウェア開発/組み込み系ソフトウェア開発 /ダウンロード型ゲーム開発,神奈川県横浜市西区みなとみらい2-2-1横浜ランドマークタワー38F,1998,32.0,80,37百万円,https://www.thinklogic.co.jp/index.html,,
2024-08-01,株式会社アストロステージ,ベンダ（ハードウェア・ソフトウェア）,4,■事業内容：・医療システム向け、開発用ソフトウェアの開発・販売・医療システムのインテグレーション事業・医療システム販売、ハードウェア販売・コンピュータソフトウェアの受託販売・Webシステム開発およびコンテンツ事業・コンピュータ機器および周辺機器の販売・システムコンサルティング事業,東京都千代田区神田司町2-8-1PMO神田司町5F,2002,35.0,151,12百万円,https://www.astrostage.co.jp/,,
2024-07-01,株式会社スプレッド,システムインテグレータ（SIer）,1,■事業内容： 業務系ビジネスシステムや鉄道、カーエレクトロニクス、デジタルカメラ、デジタル複合機など身近な製品への組み込み系システムなど、幅広い分野のソフトウェア開発に携わっています。技術者派遣や委託開発などをはじめシステムの運用・保守、品質管理なども行っております。■ビジョン： 会社の事業、人とのつながりを広げていく企業を目指している同社。たくさんの分野へ事業を拡げたいという願いが込められております。,大阪府大阪市中央区瓦町3-3-7瓦町KTビル8F,1995,39.0,11,10百万円,https://www.spread-net.co.jp,,
2024-07-01,株式会社アヴァンセ・アジル,ITコンサルティング,2,■人材ビジネス（転職支援・職業紹介・人材派遣） ■アウトソーシング事業及びその代理店事業 ■企業経営に関する総合コンサルティング業務 ■ITシステムに関するコンサルティング業務【許可番号】労働者派遣事業許可番号 派13－303209有料職業紹介事業許可番号 13-ユ-303175,東京都渋谷区千駄ヶ谷5-29-11 ナカニシビル7F,2007,42.8,181,2000万円,https://a-agile.co.jp/,代表取締役 佐藤 倫大,
2024-05-01,株式会社メディアサポートシステムズ,システムインテグレータ（SIer）,1,■業務内容：システム開発・企画・運営、パソコン及び周辺機器販売、パソコン運用サポート、LAN・WAN工事・設定、Webコンテンツの企画・制作・管理、レンタルサーバー事業等,宮城県仙台市若林区卸町2-2-1,2000,,8,3百万円,http://www.m-ss.com/,,
2024-07-01,株式会社ミラクルソリューション,システムインテグレータ（SIer）,1,■システムソリューション・トータルサービス・導入移行サービス■クラウドソリューション・導入・移行支援サービス・導入支援サービス・導入サービス■DXソリューション・Cloud Staff■教育ソリューション・教育事業Windowsサーバーエンジニア／クラウドエンジニア研修・出版事業1カ月でWindowsサーバエンジニアになる本1カ月でクラウドエンジニアになる本 など,東京都渋谷区代々木3-24-3 サンテージ西新宿1F・2F,2002,29.2,116,1800万円,https://www.miracle-solution.com/,代表取締役 長岡 路恵,
2024-08-01,株式会社コスモウェーブ,システムインテグレータ（SIer）,3,■企業概要：クレジット会社、NEC系SIerを経て当時最先端であったオブジェクト指向に目をつけ創業した独立系ソフトハウスです。福岡ではオブジェクト指向を中心に業務拡大を図った企業は同社が初めであり最大の強みとしています。証券・クレジットなどの金融系と、近年新たな事業の柱となりつつある環境コンサル（省エネ診断・システム開発など）が柱です。,福岡県福岡市博多区博多駅前3-25-24八百治ビル2F,1999,32.0,42,10百万円,http://www.cosmo-w.co.jp/,,
2024-06-01,神戸ウェーブ株式会社,システムインテグレータ（SIer）,2,■事業内容：・ソフトウェア開発・システムエンジニアリングサービス■同社の特徴：神戸ウェーブ株式会社は「ＩＴ化の需要に的確な企業貢献を果たす」を経営理念として、1999年創業以来ＥＲＰ基幹システムを中心に業務改善提案、システム導入検討、設計から保守まで一貫したサービスを今日までご提供させて頂いております。IT利用環境の変化に伴う深刻な人手不足解消の一助として、中国現地法人の豊富な人材確保と当社の人事交流を通じ「人材を人財として社会に貢献する」を新たなコンセプトに掲げ事業展開を行います。,兵庫県神戸市中央区栄町通5-1-21,1999,42.0,46,95百万円,http://www.kbw.ne.jp/,,
2024-06-01,株式会社ダニエル・ソフト,システムインテグレータ（SIer）,6,■企業概要： 2001年9月に独立系システムインテグレーターとして栃木県足利市に創立した、製造・物流・流通・自動車関連のシステム開発・運用・保守を行うプライムベンダー。設立と同時に中国(上海)に進出、2004年に現地法人を設立した上海担似理科軟件有限公司は100％子会社です。,栃木県足利市伊勢町4-5-21ダニエルビル3Ｆ,2001,39.0,24,40百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社ビーサンク,システムインテグレータ（SIer）,1,■事業内容： システムソリューション、サーバインフラ／ネットワークソリューション、エンベディットソリューション※プロジェクト例：大手総合メーカー向けのシステム統合プロジェクト、金融向け為替管理システム開発、ポータル会社向けビッグデータ分析支援など。■ビジョン：IT・デジタル技術はもはや特別なモノではなく、すべての人たちの日常です。同社の目標は高い技術力を持ちながらデジタルライフを感性としてして感じられる集団になることです。ハードウエア、ソフトウエア、メディア、マーケティング、コンテンツをトータルにコンポーズ出来るチーム、それが同社です。,東京都港区南青山1-20-8プレシャスビル,2007,36.3,23,18百万円,http://www.bexank.co.jp/,,
2024-08-01,株式会社ｍｉｒａｔｅ,システムインテグレータ（SIer）,2,■概要：設立当初から無借金経営で安定成長を続けている独立系のシステムインタグレータです。Web系オープンシステム、大規模クライアントサーバシステム、通信制御系システムの企画・設計・開発・運用・保守サービスを提供しています。現在の取引は同社の創業以来続いているJFEシステムズ社、日本電気社とのプロジェクトが全体の70％を占めており、大手通信会社の大規模インフラシステム構築、大手媒体会社のWEBポータルサイト開発などのプロジェクトがあります。,東京都新宿区山吹町333江戸川橋アクセス 3F,1999,30.6,68,50百万円,https://www.mirate.co.jp/,,
2024-08-01,株式会社ボールド,システムインテグレータ（SIer）,50,■会社概要：「人間力」の高いエンジニア集団を目指す同社は、通信・メーカー・金融・官公庁等様々な業界の大手を中心に数百社の取引企業があり、多くのインフラ・開発案件のフェーズに携わっています。■事業内容：ソフトウェアの企画開発、ネットワークに関するシステムの設計・管理・運営、PCの展開作業、ホームページの企画・運営、コンピューターシステムによるデータ入力及びそれに伴う事務処理の受託、コンピューター及びコンピューター関連機器販売・保守管理、ITエンジニアの派遣業,東京都港区赤坂3‐3‐3住友生命赤坂ビル2F,2003,36.0,800,37百万円,http://www.bold.ne.jp/,,
2024-06-01,株式会社アンドシステム,システムインテグレータ（SIer）,1,■同社は2018年7月に経営体制を刷新し、そこで働く人達が幸せでなければ企業の持続的な成長は難しいとの考えに基づいた経営を実践してされています。働く人々がその会社に愛着を持ち、そこで働くことにプライドを持てる会社となることを目標に会社運営がなされています。社内行事も凝ったものが増え、その甲斐あってか、最近では社員同士が以前にも増して明るく楽しくコミュニケーションをとるようになられたようです。,大阪府大阪市中央区博労町3-5-1御堂筋グランタワー16F,2000,,73,30百万円,"Failed to retrieve page, status code: 410",,
