更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,公益財団法人筑波メディカルセンター,病院・大学病院・クリニック,求人なし,茨城県つくば市天久保1-3-1,1982,代表理事 志真 泰夫,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日京テクノス株式会社,医療機器卸,求人なし,東京都文京区本郷2-17-8鈴木ビル 6Ｆ,1953,代表取締役 新井 輝康,,32 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人翠昂会,福祉・介護関連サービス,求人なし,千葉県四街道市上野199,1989,理事長 川﨑 鉄男,,"2,087 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人平心会,福祉・介護関連サービス,無,東京都小平市鈴木町2-230-3,1997,理事長 松川 茂雄,,"3,145 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大草薬品株式会社,医薬品メーカー業界,無,神奈川県横須賀市森崎1-17-15,1956,代表取締役 大草 貴之,,17 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,医薬品の製造、OEM事業、卸売販売 2024年3月doda掲載求人より引用,
2024-08-01,東洋化学株式会社,医療機器メーカー業界,求人なし,滋賀県蒲生郡日野町大字寺尻1008,1974,代表取締役 岡 幸一,,11 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社大阪合成有機化学研究所,その他医療関連,求人なし,兵庫県西宮市西宮浜1-1-2,1961,代表取締役 松浦 康明,,35 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人太陽の家,福祉・介護関連サービス,求人なし,大分県別府市大字内竈1393-2,1966,理事長 山下 達夫,,"5,255 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般財団法人化学及血清療法研究所,医薬品メーカー業界,求人なし,熊本県熊本市中央区花畑町4-7朝日新聞第一生命ビル 11Ｆ,1945,理事長 木下 統晴,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,オリジン医科工業株式会社,医療機器メーカー業界,求人なし,東京都文京区西片1-20-7,1962,代表取締役 鈴木 徹也,,32 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,豊前医化株式会社,医療機器卸,無,山梨県甲府市中央1-20-11,1979,代表取締役 豊前 貴子,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,尾崎理化株式会社,医療機器卸,無,神奈川県相模原市緑区根小屋1888,1971,代表取締役 尾﨑 勲,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,みなと医療生活協同組合,福祉・介護関連サービス,求人なし,愛知県名古屋市熱田区五番町3-6レインボーセンター 2Ｆ,1960,代表理事 尾関 俊紀,,"2,185 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人和幸会,福祉・介護関連サービス,求人なし,大阪府四條畷市大字上田原613,1967,理事長 栗岡 隆顕,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般財団法人信貴山病院,病院・大学病院・クリニック,求人なし,奈良県生駒郡三郷町勢野北4-13-1,1941,理事長 竹林 由浩,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般社団法人京都微生物研究所,大学・研究施設,求人なし,京都府京都市山科区川田御出町3-4,1964,代表理事 大藪 正樹,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人原土井病院,病院・大学病院・クリニック,求人なし,福岡県福岡市東区青葉6-40-8,1967,理事長 原 寛,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社カイノス,医薬品メーカー業界,求人なし,東京都文京区本郷2-38-18,1975,代表取締役社長 長津 行宏,,831 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,スタンダード
2024-08-01,株式会社ハンドベル・ケア,福祉・介護関連サービス,求人なし,東京都板橋区舟渡1-13-10アイ・タワー 3Ｆ,1993,代表取締役 東 靖隆,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,セイコーメディカル株式会社,医薬品卸,求人なし,和歌山県和歌山市築港6-9-10,1996,代表取締役 高橋 正和,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ライト製作所,医療機器メーカー業界,求人なし,東京都板橋区前野町1-47-3,1963,代表取締役 津野田 修,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,トーイツ株式会社,医療機器メーカー業界,求人なし,東京都渋谷区恵比寿西1-5-10,1958,代表取締役 池田 一寛,,180 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,永島医科器械株式会社,その他医療関連,無,東京都文京区本郷5-24-1,1937,代表取締役会長 兼 社長ＣＥＯ 平尾 泰朗,,95 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社高長,医薬品卸,求人なし,東京都文京区本駒込5-2-10,1958,代表取締役 髙橋 祐一,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社カナケン,医療機器メーカー業界,求人なし,神奈川県横浜市青葉区美しが丘2-17-39,1973,代表取締役 丸山 修,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社コクミン,調剤薬局・ドラッグストア業界,求人なし,大阪府大阪市住之江区粉浜西1-12-48,1949,代表取締役 絹巻 秀展,,91 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人芳梅会,福祉・介護関連サービス,求人なし,京都府木津川市鹿背山東大池4-1,1986,理事長 原脊 健治,,404 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,エフ・エー・システム・エンジニアリング株式会社,医療機器卸,求人なし,愛媛県松山市北藤原町1-26,1987,代表取締役 中村 康則,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人福岡コロニー,福祉・介護関連サービス,求人なし,福岡県糟屋郡新宮町緑ケ浜1-11-1,1956,理事長 小峠 繁,,"1,070 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人宮崎博愛会,病院・大学病院・クリニック,求人なし,宮崎県宮崎市丸山2-112-1,1995,理事長 相良 吉昭,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トミー精工,医療機器メーカー業界,求人なし,東京都練馬区田柄3-14-17,1959,代表取締役 富永 健二郎,,48 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンワケミカ,医療機器卸,無,東京都江東区亀戸1-27-4土屋ビル,1980,代表取締役 土屋 大輔,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,山本薬品株式会社,医療機器卸,求人なし,広島県広島市中区紙屋町2-2-26山本ビル 4Ｆ,1982,代表取締役 山本 浩司,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社キシヤ,医療機器卸,無,福岡県福岡市東区松島1-41-21,1968,代表取締役 緒方 裕輔,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■医療機器及び医療用機械・設備の販売、修理ならびにレンタル■介護用機器・福祉用具などの販売、レンタル及び住宅改修■試薬・医薬品及び高圧ガスの販売■医療機関の設立・経営・運営に関するコンサルテーション■医療機関における物品管理システムの構築・運営■コンピュータソフト及びハード・オフィス家具・事務用品、家電機器の販売■動物用医療機器の販売、修理レンタル■医療機関の情報管理サービスの提供 2023年4月doda掲載求人より引用,
2024-08-01,株式会社日本医用レーザー研究所,医療機器メーカー業界,求人なし,東京都新宿区信濃町35信濃町煉瓦館 4Ｆ,1977,代表取締役 大城 誼子,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人日本点字図書館,福祉・介護関連サービス,求人なし,東京都新宿区高田馬場1-23-4,1950,理事長 長岡 英司,,"2,272 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,北医療生活協同組合,病院・大学病院・クリニック,求人なし,愛知県名古屋市北区上飯田北町1-20,1966,代表理事 矢﨑 正一,,"1,350 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般財団法人中部公衆医学研究所,病院・大学病院・クリニック,求人なし,長野県飯田市高羽町6-2-2,1956,代表理事 西澤 良斉,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,和広薬品株式会社,医薬品卸,求人なし,三重県津市下弁財町津興3016,1966,代表取締役 小川 尚久,,16 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人越田クリニック,病院・大学病院・クリニック,求人なし,大阪府大阪市北区角田町1-12阪急ファイブアネックス 3Ｆ,1995,理事長 山田 成利,,572 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本精密測器株式会社,医療機器メーカー業界,求人なし,群馬県渋川市中郷2508-13,1950,代表取締役社長 國﨑 嘉人,,70 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人財団きよせ旭が丘記念病院,病院・大学病院・クリニック,求人なし,東京都清瀬市旭が丘1-619-15,1952,理事長 髙木 由利,,"2,125 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,独立行政法人福祉医療機構,その他医療関連,求人なし,東京都港区虎ノ門4-3-13ヒューリック神谷町ビル 1Ｆ、9Ｆ～10Ｆ,2003,理事長 松縄 正,,"436,916 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンテクノ,医療機器卸,求人なし,富山県富山市上冨居2-19-23,1986,代表取締役 奥村 庄三,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社シルバーはあと,福祉・介護関連サービス,無,埼玉県久喜市菖蒲町三箇740-1,1994,代表取締役 伊藤 耕二,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■福利用具のレンタルサービス■介護用品の販売■住宅リフォーム設計・施工■福祉サービスに関連する催事・行事の計画・運営 2021年11月doda掲載求人より引用,
2024-08-01,株式会社保健科学研究所,大学・研究施設,無,神奈川県横浜市保土ケ谷区神戸町106,1955,代表取締役 久川 聡,,97 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■臨床検査事業、水質・環境検査事業全国の医療機関や企業などから、血液・尿・唾液などヒトから採取されるものや、水質などについての検査および検査結果の報告までを受諾。新型コロナウイルスを検出するPCR検査も臨床検査に含まれる。■介護事業■健診事業■レジャー事業■農業事業 2023年11月doda掲載求人より引用,
2024-08-01,社会福祉法人阿部睦会,福祉・介護関連サービス,求人なし,神奈川県横須賀市衣笠栄町4-14,1952,理事長 阿部 厚三,,"7,309 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社タカミツ,医薬品メーカー業界,求人なし,愛知県名古屋市北区上飯田東町4-68-1,1966,代表取締役 髙岡 誠弥,,98 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人義栄会,福祉・介護関連サービス,求人なし,青森県青森市大字駒込字月見野918-3,1980,理事長 小畑 敦,,"1,515 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,公益財団法人復康会,福祉・介護関連サービス,求人なし,静岡県沼津市中瀬町17-11,1945,代表理事 石田 多嘉子,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人中央区社会福祉協議会,福祉・介護関連サービス,求人なし,東京都中央区八丁堀4-1-5,1962,理事長 中野 耕佑,,856 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人東京都社会福祉事業団,福祉・介護関連サービス,求人なし,東京都新宿区大久保3-10-1オレンジコートショッピングセンター 2Ｆ,1998,理事長 山岸 徳男,,"8,959 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人泉会,福祉・介護関連サービス,求人なし,東京都世田谷区岡本2-33-23,1958,理事長 佐分利 正彦,,"1,618 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般社団法人江戸川区医師会,その他医療関連,求人なし,東京都江戸川区中央4-24-14,1947,代表理事 田部 浩生,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人創和会,福祉・介護関連サービス,求人なし,東京都町田市成瀬台3-24-1,1995,理事長 西嶋 公子,,298 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人立川市社会福祉協議会,福祉・介護関連サービス,求人なし,東京都立川市富士見町2-36-47,1969,理事長 鈴木 茂,,780 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社シナノ製作所,医療機器メーカー業界,求人なし,東京都文京区本郷1-12-9,1969,代表取締役 原 和宏,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,バイオ・インターナショナル株式会社,医療機器卸,求人なし,東京都千代田区外神田5-6-14秋葉原ＫＤビル 702,1986,代表取締役 川合 英司,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,久保田商事株式会社,医療機器メーカー業界,求人なし,東京都文京区本郷3-29-9,1962,代表取締役 久保田 史彦,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人福栄会,福祉・介護関連サービス,求人なし,東京都品川区東品川3-1-8,1989,理事長 西村 信一,,"4,360 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人調布市社会福祉協議会,福祉・介護関連サービス,求人なし,東京都調布市小島町2-47-1,1971,理事長 関森 正義,,751 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,公益財団法人茨城県総合健診協会,病院・大学病院・クリニック,求人なし,茨城県水戸市笠原町489-5,1980,代表理事 永田 博司,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,公益財団法人栃木県保健衛生事業団,その他医療関連,求人なし,栃木県宇都宮市駒生町3337-1とちぎ健康の森内,1976,代表理事 渡邉 慶,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人全国社会福祉協議会,福祉・介護関連サービス,求人なし,東京都千代田区霞が関3-3-2新霞ヶ関ビル,1951,理事長 清家 篤,,"21,352 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人神奈川県社会福祉協議会,福祉・介護関連サービス,求人なし,神奈川県横浜市神奈川区反町3-17-2,1952,会長 篠原 正治,,"7,618 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社メドックス,医療機器卸,求人なし,大阪府守口市東郷通3-9-14,2000,代表取締役 江場大二,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般財団法人住友病院,病院・大学病院・クリニック,求人なし,大阪府大阪市北区中之島5-3-20,1947,代表理事 髙橋 温,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,国立研究開発法人国立循環器病研究センター,大学・研究施設,求人なし,大阪府吹田市岸部新町6-1,2010,理事長 大津 欣也,,"28,691 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人横浜市福祉サービス協会,福祉・介護関連サービス,求人なし,神奈川県横浜市西区桜木町6-316Ｆ,1997,理事長 池戸 淳子,,"8,834 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人横浜やまびこの里,福祉・介護関連サービス,無,神奈川県横浜市都筑区東山田町270,1989,理事長 八島 敏昭,,"1,607 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,自閉症や発達障害の方々の支援を専門的に行っている、日本でも数少ない社会福祉法人。横浜市内の自閉症・発達障害児者の親たちにより発足された、「横浜市自閉症児者親の会」が設立母体。■生活介護事業■施設入所支援事業■グループホーム■就労支援事業■相談支援事業■移動支援・行動援護事業・居宅介護事業■地域・高齢者福祉 2024年3月doda掲載求人より引用,
2024-08-01,社会福祉法人天寿会,福祉・介護関連サービス,求人なし,大阪府堺市美原区平尾1938-1,1989,,,"1,535 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人聖風会,福祉・介護関連サービス,求人なし,東京都足立区花畑4-39-10,1955,理事長 近藤 常博,,"6,747 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,学校法人杏林学園,病院・大学病院・クリニック,求人なし,東京都三鷹市新川6-20-2,1966,理事長 松田 剛明,,"73,745 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人翔の会,福祉・介護関連サービス,求人なし,神奈川県茅ヶ崎市芹沢786,1992,理事長 河内 智恵子,,"2,766 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本光電富岡株式会社,医療機器メーカー業界,無,東京都新宿区西落合1-31-4,1962,代表取締役 稲野 豊,,496 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人相模福祉村,福祉・介護関連サービス,求人なし,神奈川県相模原市中央区田名6769,1983,理事長 赤間 源太郎,,"12,528 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ケアネット,病院・大学病院・クリニック,求人なし,京都府与謝郡与謝野町字算所100,1993,代表取締役 太田 実,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,国立研究開発法人国立国際医療研究センター,病院・大学病院・クリニック,求人なし,東京都新宿区戸山1-21-1,2010,理事長 國土 典宏,,"67,888 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アミン株式会社,医療機器メーカー業界,求人なし,東京都文京区本郷2-27-20本郷センタービル 3Ｆ,1998,代表取締役 七戸 金吾,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,インデックス有限会社,医療機器卸,求人なし,東京都世田谷区奥沢4-14-6,1986,取締役 増田 匡代,,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人中野区福祉サービス事業団,福祉・介護関連サービス,求人なし,東京都中野区白鷺2-51-5,1994,理事長 髙橋 信一,,"1,227 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人北海道整形外科記念病院,病院・大学病院・クリニック,求人なし,北海道札幌市豊平区平岸七条13-5-22,1989,理事長 加藤 貞利,,"2,721 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人佑啓会,福祉・介護関連サービス,求人なし,千葉県市原市今富1110-1,1992,理事長 里見 吉英,,"12,246 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人松川村社会福祉協議会,福祉・介護関連サービス,求人なし,長野県北安曇郡松川村5650-19,1988,理事長 須沢 和彦,,37 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,西宮協立脳神経外科病院,病院・大学病院・クリニック,無,兵庫県西宮市今津山中町11-1,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人春日井市社会福祉協議会,福祉・介護関連サービス,求人なし,愛知県春日井市浅山町1-2-61,1979,理事長 早川 利久,,615 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人松寿会松永病院,病院・大学病院・クリニック,求人なし,福岡県福岡市城南区片江1-4-38,1997,理事長 松永 英裕,,97 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人仁愛会,福祉・介護関連サービス,無,東京都杉並区和泉4-16-10,1988,理事長 中村 稔,,"2,631 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,公益社団法人久居一志地区医師会,その他医療関連,求人なし,三重県津市久居本町1400-2,1947,代表理事 伊與田 義信,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人江東ことぶき会,福祉・介護関連サービス,求人なし,東京都江東区北砂2-1-16,1996,理事長 伊東 一輝,,"2,630 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人戸田市社会福祉事業団,福祉・介護関連サービス,無,埼玉県戸田市大字上戸田5-7,1996,理事長 矢作 裕一,,742 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人いちいの会,福祉・介護関連サービス,求人なし,千葉県野田市木間ケ瀬3121,1999,理事長 児嶋 政明,,884 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人アンビシャス,福祉・介護関連サービス,求人なし,北海道札幌市手稲区西宮の沢六条2-5-12,1999,理事長 長谷川 聡,,414 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人誠幸会,病院・大学病院・クリニック,求人なし,神奈川県横浜市泉区上飯田町2083-1,1996,理事長 鈴木 太郎,,"4,676 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,鶴川記念病院,病院・大学病院・クリニック,求人なし,東京都町田市三輪町1059-1,,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団厚生会,病院・大学病院・クリニック,求人なし,埼玉県川口市南鳩ヶ谷6-5-5,1968,理事長 田平 芳寛,,"1,781 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人章佑会,福祉・介護関連サービス,求人なし,東京都練馬区大泉学園町7-12-30,1994,理事長 馬場 康雄,,"10,101 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人南山会,福祉・介護関連サービス,求人なし,東京都世田谷区喜多見7-20-26,2000,理事長 西牟田 徳,,"1,186 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人うらら,福祉・介護関連サービス,求人なし,東京都北区志茂3-6-5,2000,理事長 平尾 宰,,"2,163 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人やまゆり福祉会,福祉・介護関連サービス,求人なし,東京都八王子市美山町767-2,1993,理事長 白栁 和義,,"2,106 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人仁和会,福祉・介護関連サービス,求人なし,東京都府中市寿町2-26,1987,理事長 加藤 義輝,,273 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人調布市社会福祉事業団,福祉・介護関連サービス,求人なし,東京都調布市西町290-4,1999,理事長 小林 一三,,295 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ひまわり,福祉・介護関連サービス,無,兵庫県神戸市中央区江戸町95井門神戸ビル 9Ｆ,2002,代表取締役 奥 栄作,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,【兵庫でトップクラスのシェア！今後のニーズも明確な安定した会社です】■福祉用具レンタル■福祉用具販売■住宅改修事業 2024年5月doda掲載求人より引用,
2024-08-01,タカラバイオ株式会社,バイオベンチャー業界,求人なし,滋賀県草津市野路東7-4-38,2002,代表取締役社長 仲尾 功一,,"14,965 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,プライム
2024-08-01,社会福祉法人恩賜財団母子愛育会,福祉・介護関連サービス,求人なし,東京都港区南麻布5-6-8,1934,理事長 水田 邦雄,,"6,134 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人大阪市社会福祉協議会,福祉・介護関連サービス,求人なし,大阪府大阪市天王寺区東高津町12-10アーバンヒル上町市立社会福祉センター 203,1951,理事長 乾 繁夫,,"1,854 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人宮崎市社会福祉事業団,福祉・介護関連サービス,求人なし,宮崎県宮崎市新別府町久保田657-4,2002,理事長 長野 文明,,23 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
