更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,一般社団法人行政情報システム研究所,その他,求人なし,東京都千代田区日比谷公園1-3市政会館 1Ｆ,1965,代表理事 田中 順一,,,,,,
2024-08-01,一般財団法人電源地域振興センター,特殊法人・財団法人・その他団体・連合会,求人なし,東京都中央区日本橋堀留町2-3-3堀留中央ビル 7Ｆ,1990,代表理事 池辺 和弘,,,,,,
2024-08-01,コスコシッピングジャパン株式会社,その他,求人なし,東京都千代田区霞が関3-2-1霞が関コモンゲート西館 33Ｆ,1994,代表取締役 譚兵,,40 百万円,,,,
2024-08-01,一般財団法人道路新産業開発機構,特殊法人・財団法人・その他団体・連合会,求人なし,東京都文京区関口1-23-6プラザ江戸川橋ビル 2Ｆ,1984,代表理事 朝倉 康夫,,,,,,
2024-08-01,フジカン・エンジニアリング株式会社,その他,求人なし,神奈川県横浜市港北区大曽根1-28-4,1987,代表取締役 大島 清,,20 百万円,,,,
2024-08-01,株式会社アイ・エル・シー,その他,求人なし,東京都千代田区外神田4-14-2,1988,代表取締役 八木岡 穂積,,50 百万円,,,,
2024-08-01,アドミックス株式会社,その他,求人なし,東京都千代田区内神田3-12-5井門内神田三丁目ビル 401,1972,代表取締役 鹿嶋 康三,,50 百万円,,,,
2024-08-01,一般社団法人日本労働者信用基金協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都文京区後楽1-4-14後楽森ビル 17Ｆ,1980,代表理事 砂金 良昭,,,,,,
2024-08-01,一般社団法人全国労働金庫協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区内神田1-13-4,1954,代表理事 中江 公人,,,,,,
2024-08-01,一般社団法人水産土木建設技術センター,特殊法人・財団法人・その他団体・連合会,求人なし,東京都中央区築地2-14-5サイエスタビル北館 3Ｆ,1986,代表理事 丹羽 行,,,,,,
2024-08-01,一般社団法人全国地質調査業協会連合会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区内神田1-5-13内神田ＴＫビル 3Ｆ,1964,代表理事 田中 誠,,,,,,
2024-08-01,一般財団法人日本宇宙フォーラム,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区神田駿河台3-2-1新御茶ノ水アーバントリニティビル 2Ｆ,1994,代表理事 大宮 英明,,,,,,
2024-08-01,公益財団法人日本科学協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都港区赤坂1-2-2日本財団ビル 5Ｆ,1924,代表理事 髙橋 正征,,,,,,
2024-08-01,農林漁業団体職員共済組合,その他,求人なし,東京都台東区秋葉原2-3日本農業新聞本社ビル,1959,理事長 樋口 直樹,,,,,,
2024-08-01,一般財団法人エルピーガス振興センター,特殊法人・財団法人・その他団体・連合会,求人なし,東京都港区西新橋3-5-2西新橋第一法規ビル 5Ｆ,1989,代表理事 岩井 清祐,,,,,,
2024-08-01,一般社団法人情報通信エンジニアリング協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都渋谷区猿楽町3-3,1957,代表理事 小園 文典,,,,,,
2024-08-01,一般社団法人産業環境管理協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都千代田区内幸町1-3-1,1963,代表理事 助野 健児,,,,,,
2024-08-01,消防団員等公務災害補償等共済基金,その他,求人なし,東京都港区西新橋3-7-1,1956,理事長 荒木 泰臣,,,,,,
2024-08-01,昭和重産株式会社,その他,求人なし,東京都港区元麻布1-2-7,1970,代表取締役 天野 吉輝,,10 百万円,,,,
2024-08-01,公益財団法人ＮＩＲＡ総合研究開発機構,特殊法人・財団法人・その他団体・連合会,求人なし,東京都渋谷区恵比寿4-20-3恵比寿ガーデンプレイスタワー 34Ｆ,1974,代表理事 金丸 恭文,,,,,,
2024-08-01,公益財団法人日本野鳥の会,特殊法人・財団法人・その他団体・連合会,無,東京都品川区西五反田3-9-23丸和ビル,1970,代表理事 遠藤 孝一,,,,,,
2024-08-01,株式会社三晃電気,その他,求人なし,東京都葛飾区堀切2-10-23,1955,代表取締役 村田 達二郎,,10 百万円,,,,
2024-08-01,アルプス建設株式会社,その他,求人なし,東京都板橋区大山西町24-6,1989,代表取締役 安藤 裕,,10 百万円,,,,
2024-08-01,株式会社ハーマックス,その他,求人なし,東京都立川市曙町2-32-3立川三和ビル902号,1976,代表取締役 永守 健治,,10 百万円,,,,
2024-08-01,株式会社東商文具,その他,求人なし,東京都練馬区田柄1-24-6,1976,代表取締役 清水 崇,,10 百万円,,,,
2024-08-01,日本システム開発株式会社,その他,求人なし,愛知県犬山市大字前原字天道新田81-150,1989,代表取締役 伊藤 こずえ,,30 百万円,,,,
2024-08-01,株式会社コーテック,半導体メーカー,求人なし,東京都千代田区飯田橋3-4-4第5田中ビル 8Ｆ81号室,1992,代表取締役 田母神 純一,,20 百万円,,,,
2024-08-01,泰東工業株式会社,その他,求人なし,東京都大田区上池台4-21-16,1956,代表取締役 木村 行一,,10 百万円,,,,
2024-08-01,公益財団法人東京都都市づくり公社,特殊法人・財団法人・その他団体・連合会,無,東京都八王子市子安町4-7-1サザンスカイタワー八王子,1961,代表理事 中村 正彦,,,,,【公益目的事業】◆市街地整備事業土地区画整理事業 都市機能更新事業◆都市環境整備事業下水道事業 資源リサイクル事業◆都市づくり支援事業まちづくり支援事業 生活環境向上事業 緑化事業 防災・災害対策事業【収益事業】◆地域支援事業地域開発事業 地域活性化事業 2024年5月doda掲載求人より引用,
2024-08-01,一般社団法人日本下水道施設管理業協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都中央区八丁堀3-25-9ＫＳＫビル西館 2Ｆ,1989,代表理事 大野 博通,,,,,,
2024-08-01,公益社団法人全日本トラック協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都新宿区四谷3-2-5,1954,代表理事 坂本 克己,,,,,,
2024-08-01,株式会社帝国データバンクビジネスサービス,その他,求人なし,東京都中央区新富1-12-2ＴＤＢＢＳビル,1998,代表取締役社長 後藤 雅夫,,50 百万円,,,,
2024-08-01,協同組合エヌシー日商連,その他,求人なし,東京都港区芝公園3-5-8機械振興会館内,1981,代表理事 所 紀夫,,4 百万円,,,,
2024-08-01,スペースシャワーＳＫＩＹＡＫＩホールディングス株式会社,その他,求人なし,東京都港区六本木3-16-35イースト六本木ビル,1994,代表取締役社長 林 吉人,,100 百万円,,,,スタンダード
2024-08-01,ＩＮＴ株式会社,その他,無,東京都豊島区東池袋1-25-8タカセビル 7Ｆ,1996,代表取締役社長 執行 健太郎,,100 百万円,,,,
2024-08-01,株式会社世田谷サービス公社,その他,求人なし,東京都世田谷区太子堂3-25-9,1985,代表取締役 岡田 篤,,445 百万円,,,,
2024-08-01,一般財団法人日本規格協会,特殊法人・財団法人・その他団体・連合会,求人なし,東京都港区三田3-11-28三田Ａｖａｎｔｉ,1945,代表理事 朝日 弘,,,,,,
2024-08-01,一般財団法人保安通信協会,特殊法人・財団法人・その他団体・連合会,無,東京都墨田区太平4-1-3オリナスタワー 15Ｆ,1982,代表理事 有馬 康之,,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■異同識別事業■調査研究事業■保安電子通信事業■型式試験事業 2022年6月doda掲載求人より引用,
2024-08-01,株式会社赤土製作所,その他,求人なし,埼玉県越谷市大字増林3610,1961,代表取締役 赤土 嘉治,,64 百万円,,,,
2024-08-01,エビスヤ工業株式会社,その他,求人なし,埼玉県さいたま市岩槻区大字長宮361,1965,代表取締役 薮田 和男,,90 百万円,,,,
2024-08-01,サクラ産業株式会社,その他,求人なし,埼玉県さいたま市北区吉野町2-6-7,1971,代表取締役 小堀 純一,,58 百万円,,,,
2024-08-01,株式会社無限,その他,無,埼玉県朝霞市膝折町2-15-11,1973,代表取締役 本田 博俊,,10 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【無限ブランド】■Honda4輪車及び2輪車を中心としたチューニングパーツ、アクセサリーの開発 2021年9月doda掲載求人より引用,
2024-08-01,株式会社クリエイト,その他,求人なし,埼玉県久喜市間鎌314-1,1981,代表取締役 吉田 きく江,,10 百万円,,,,
2024-08-01,株式会社日本テクノ,その他,求人なし,埼玉県蓮田市大字閏戸3968,1985,代表取締役 椛澤 均,,60 百万円,,,,
2024-08-01,医療法人啓仁会,その他,無,埼玉県所沢市大字久米532-1,1958,理事長 矢吹 甚吾,,"4,794 百万円",,,,
2024-08-01,株式会社日章冷凍,その他,求人なし,埼玉県川口市上青木5-19-8,1981,代表取締役 鈴木 一光,,10 百万円,,,,
2024-08-01,株式会社スリーウエイ・ＨＤ,その他,求人なし,千葉県鎌ケ谷市くぬぎ山4-7-11,1986,代表取締役 草野 武,,30 百万円,,,,
2024-08-01,白石興業株式会社,その他,求人なし,埼玉県さいたま市大宮区錦町1017,1948,代表取締役 滝口 敏,,10 百万円,,,,
2024-08-01,株式会社エフ・シー・エス,その他,求人なし,埼玉県所沢市東所沢5-2-15大西ビル 301,1993,代表取締役 澁谷 吉彦,,10 百万円,,,,
2024-08-01,株式会社タジリ,その他,無,埼玉県深谷市田中357-1,1969,代表取締役 田尻 洋,,10 百万円,,,,
2024-08-01,株式会社虎屋鋼機,その他,求人なし,千葉県木更津市請西1-20-27,1999,代表取締役 岡田 直人,,95 百万円,,,,
2024-08-01,千葉北部酪農農業協同組合,特殊法人・財団法人・その他団体・連合会,求人なし,千葉県八千代市大和田新田188,1951,代表理事 髙橋 憲二,,416 百万円,,,,
2024-08-01,株式会社コマツ,その他,求人なし,千葉県市川市南八幡4-15-12市川本八幡マンション 102,1965,代表取締役 飯沼 俊雄,,13 百万円,,,,
2024-08-01,株式会社千葉合成研究所,その他,求人なし,千葉県印西市瀬戸1985,1976,代表取締役 岩井 敬介,,10 百万円,,,,
2024-08-01,株式会社ヤマダイ,その他,求人なし,千葉県松戸市八ケ崎2-37-2,1968,代表取締役 佐伯 忠昭,,10 百万円,,,,
2024-08-01,株式会社千葉県東部中央市場,その他,求人なし,千葉県匝瑳市椿1667,1971,代表取締役 武井 房頼,,30 百万円,,,,
2024-08-01,株式会社栄徳,その他,求人なし,東京都墨田区江東橋4-29-13,1970,代表取締役 吉﨑 良行,,15 百万円,,,,
2024-08-01,千葉県自動車整備商工組合,特殊法人・財団法人・その他団体・連合会,求人なし,千葉県千葉市美浜区新港156,1966,理事長 秋葉 邦男,,829 百万円,,,,
2024-08-01,銚子市漁業協同組合,特殊法人・財団法人・その他団体・連合会,求人なし,千葉県銚子市川口町2-6528,1996,代表理事 坂本 雅信,,804 百万円,,,,
2024-08-01,株式会社日立産機ドライブ・ソリューションズ,特殊法人・財団法人・その他団体・連合会,求人なし,千葉県習志野市東習志野3-15-11,1974,代表取締役 山田 幸英,,50 百万円,,,,
2024-08-01,いずみ産業株式会社,その他,求人なし,千葉県我孫子市天王台4-17-1,1977,代表取締役社長 中尾 光善,,10 百万円,,,,
2024-08-01,株式会社幕張メッセ,その他,無,千葉県千葉市美浜区中瀬2-1,1986,代表取締役 今清水 浩介,,"4,000 百万円",,,,
2024-08-01,福井サービス工業株式会社,その他,求人なし,千葉県千葉市稲毛区小深町25,1967,代表取締役 根本 伸一,,12 百万円,,,,
2024-08-01,キミデン工業株式会社,その他,求人なし,千葉県君津市北子安1-10-33,1971,代表取締役 内山 博,,50 百万円,,,,
2024-08-01,株式会社フォアーサイト,その他,求人なし,千葉県木更津市潮見2-5-1,1988,代表取締役 菊地 繁年,,10 百万円,,,,
2024-08-01,医療法人社団鎮誠会,特殊法人・財団法人・その他団体・連合会,求人なし,千葉県東金市東岩崎26-9東金第2ビル,1995,理事長 李 笑求,,645 百万円,,,,
2024-08-01,東英工業株式会社,その他,求人なし,東京都町田市忠生1-8-13,1949,代表取締役 鴨池 勝明,,20 百万円,,,,
2024-08-01,三井工業株式会社,その他,求人なし,東京都立川市羽衣町1-4-2,1952,代表取締役 都築 實文,,16 百万円,,,,
2024-08-01,株式会社ムトウ山梨,その他,求人なし,山梨県甲斐市篠原1945,1965,代表取締役 大山 昇,,30 百万円,,,,
2024-08-01,株式会社三枝組,その他,求人なし,山梨県甲府市中小河原町375-3,1972,代表取締役 穂坂 清人,,41 百万円,,,,
2024-08-01,株式会社ラボ・テック,その他,求人なし,山梨県中巨摩郡昭和町飯喰1554-2,1986,代表取締役 若尾 隣,,30 百万円,,,,
2024-08-01,山梨生コンクリート協同組合,特殊法人・財団法人・その他団体・連合会,求人なし,山梨県甲府市高畑1-10-18,1980,代表理事 瀧田 雅彦,,1 百万円,,,,
2024-08-01,株式会社山梨地質,その他,求人なし,山梨県甲府市貢川本町4-31,1977,代表取締役 松田 和也,,10 百万円,,,,
2024-08-01,横浜油機株式会社,その他,求人なし,神奈川県横浜市西区楠町19-9,1969,代表取締役 片岡 由美子,,10 百万円,,,,
2024-08-01,高遠工業株式会社,その他,求人なし,神奈川県横浜市戸塚区矢部町3005-6,1948,代表取締役 遠藤 正隆,,30 百万円,,,,
2024-08-01,日本高周波株式会社,その他,求人なし,神奈川県横浜市緑区中山3-15-1,1938,代表取締役 金子 茂,,155 百万円,,,,
2024-08-01,横浜ケミカル株式会社,その他,求人なし,神奈川県横浜市鶴見区元宮2-4-55,1948,代表取締役 服部 尚人,,70 百万円,,,,
2024-08-01,向井化工機株式会社,その他,無,神奈川県横浜市金沢区福浦1-3-2,1973,代表取締役 向井 一人,,36 百万円,,,,
2024-08-01,Ｊ－ＴＲＥＣデザインサービス株式会社,その他,求人なし,神奈川県横浜市金沢区大川3-1,1971,代表取締役 南 康彦,,30 百万円,,,,
2024-08-01,株式会社釜仙,その他,求人なし,神奈川県川崎市川崎区砂子1-6-2,1972,代表取締役 田辺 哲也,,20 百万円,,,,
2024-08-01,協成電気株式会社,その他,無,神奈川県川崎市川崎区新川通3-12,1960,代表取締役 加藤 哲郎,,51 百万円,,,,
2024-08-01,東一電機株式会社,その他,求人なし,神奈川県川崎市多摩区菅北浦2-18-8,1951,代表取締役 角谷 一郎,,25 百万円,,,,
2024-08-01,株式会社緑山スタジオ・シテイ,その他,求人なし,神奈川県横浜市青葉区緑山2100,1982,代表取締役 永田 周太郎,,100 百万円,,,,
2024-08-01,ロゼンスタージェーピーエヌ株式会社,その他,無,神奈川県川崎市川崎区宮前町11-4,1971,代表取締役 川岸 宣之,,24 百万円,,,,
2024-08-01,クズミ電子工業株式会社,その他,求人なし,神奈川県藤沢市弥勒寺109-1,1979,代表取締役 鈴木 基伸,,15 百万円,,,,
2024-08-01,ベーカーヒューズ・エナジージャパン株式会社,その他,求人なし,東京都中央区月島4-16-13,1988,代表取締役 松下 太郎,,25 百万円,,,,
2024-08-01,株式会社武蔵電機製作所,その他,求人なし,神奈川県横浜市鶴見区江ケ崎町6-12,1974,代表取締役 平山 利明,,10 百万円,,,,
2024-08-01,株式会社タクミ電子,その他,求人なし,神奈川県横浜市青葉区新石川4-11-1ライオンズマンションたまプラーザ 103,1989,代表取締役 諸川 昌二,,10 百万円,,,,
2024-08-01,北栄電機株式会社,その他,求人なし,神奈川県横浜市都筑区川向町922-30,1977,代表取締役 津田 禎,,10 百万円,,,,
2024-08-01,エム・ユー・トラスト・アップルプランニング株式会社,その他,求人なし,東京都千代田区丸の内1-4-5三菱ＵＦＪ信託銀行本店ビル 16Ｆ,1991,代表取締役 河原 史和,,100 百万円,,,,
2024-08-01,久慈電気工業株式会社,その他,求人なし,神奈川県川崎市多摩区登戸新町191,1977,代表取締役 髙野倉 明弘,,20 百万円,,,,
2024-08-01,株式会社カワデン,その他,求人なし,神奈川県川崎市幸区塚越2-278-2,1970,代表取締役 金澤 生志,,10 百万円,,,,
2024-08-01,メガトール株式会社,その他,求人なし,神奈川県横浜市中区吉浜町2-14廣岡ビル 4Ｆ,1998,代表取締役 柿﨑 伸夫,,100 百万円,,,,
2024-08-01,株式会社櫛田度器製作所,その他,求人なし,神奈川県小田原市南鴨宮3-37-4,1986,代表取締役 髙橋 佳吾,,10 百万円,,,,
2024-08-01,株式会社オーネックス,その他,求人なし,東京都町田市森野1-7-23大樹生命町田ビル 4Ｆ,1951,代表取締役社長 鶴田 猛士,,878 百万円,,,,スタンダード
2024-08-01,丸菱実業株式会社,その他,求人なし,神奈川県厚木市旭町1-15-1,1986,代表取締役 鵜澤 義雄,,10 百万円,,,,
2024-08-01,マキノ電装株式会社,その他,求人なし,神奈川県愛甲郡愛川町中津4023マキノフライス製作所内,1994,取締役社長 大野 堅一,,50 百万円,,,,
2024-08-01,株式会社落合電業社,その他,求人なし,神奈川県藤沢市渡内3-11-5,1982,代表取締役 高橋 孝,,10 百万円,,,,
2024-08-01,三浦電気株式会社,その他,無,愛知県安城市小堤町9-6,1951,代表取締役社長 三浦 健,,48 百万円,,,,
2024-08-01,株式会社シロキホールディングス,その他,求人なし,愛知県名古屋市千種区千種3-25-19シロキビル,1948,代表取締役 白木 和夫,,100 百万円,,,,
2024-08-01,宝交通株式会社,その他,無,愛知県名古屋市熱田区神宮4-7-27,1951,代表取締役 吉村 憲雄,,100 百万円,,,,
2024-08-01,株式会社成田製作所,その他,求人なし,愛知県名古屋市熱田区花表町20-12,1952,代表取締役 成田 秀一,,54 百万円,,,,
2024-08-01,藤田電機工業株式会社,その他,求人なし,愛知県名古屋市中村区太閤3-5-5,1944,代表取締役 藤田 真史,,70 百万円,,,,
2024-08-01,株式会社日東電気商会,その他,求人なし,愛知県名古屋市中区新栄2-10-22,1959,代表取締役 山田 和弘,,10 百万円,,,,
2024-08-01,東洋電機株式会社,その他,無,愛知県春日井市味美町2-156,1947,代表取締役社長執行役員 松尾 昇光,,"1,037 百万円",,,,地方上場
2024-08-01,株式会社テクノ西村,その他,求人なし,愛知県名古屋市中区千代田2-11-11,1968,代表取締役 西村 幸洋,,30 百万円,,,,
2024-08-01,エヌケイエス株式会社,その他,求人なし,神奈川県相模原市中央区矢部1-6-14横河レンタ・リースＡＮＮＥＸビル内,1965,代表取締役 今村 尚利,,50 百万円,,,,
2024-08-01,旭日産業株式会社,その他,求人なし,愛知県名古屋市中区新栄1-40-8丸徳ビル 4Ｆ,1969,代表取締役 高橋 宏之,,50 百万円,,,,
2024-08-01,一弘電機株式会社,その他,求人なし,愛知県名古屋市中区松原3-2-13,1971,代表取締役 河合 麻古,,10 百万円,,,,
2024-08-01,株式会社不二商事,その他,求人なし,愛知県名古屋市西区上名古屋3-11-24,1973,代表取締役 今井 宏和,,10 百万円,,,,
2024-08-01,三朋産業株式会社,その他,求人なし,愛知県東海市東海町1-6-13,1973,代表取締役 川合 健一朗,,20 百万円,,,,
2024-08-01,株式会社ベルグループホールディングス,その他,求人なし,愛知県名古屋市中区新栄2-42-28,1952,代表取締役 春日井 久美子,,49 百万円,,,,
2024-08-01,自動車部品栄和協同組合,特殊法人・財団法人・その他団体・連合会,求人なし,愛知県豊田市金谷町8-1,1971,代表理事 小島 隆史,,33 百万円,,,,
2024-08-01,株式会社エリア・サービス,その他,求人なし,岐阜県岐阜市北一色9-17-12,1992,代表取締役 篠原 千佳（佐藤千佳）,,30 百万円,,,,
2024-08-01,玉井土木株式会社,その他,求人なし,岐阜県山県市伊佐美324-1,1979,代表取締役 玉井 三仲,,30 百万円,,,,
2024-08-01,岐阜県厚生農業協同組合連合会,特殊法人・財団法人・その他団体・連合会,求人なし,岐阜県岐阜市宇佐南4-13-1ＪＡ会館岐阜県農協会館 6Ｆ,1948,代表理事 藤井 歳也,,"1,443 百万円",,,,
2024-08-01,岐阜骨材販売協同組合,その他,求人なし,岐阜県岐阜市東鶉1-31-1岐阜県砂利会館 2Ｆ,1971,代表理事 杉山 隆英,,18 百万円,,,,
2024-08-01,株式会社尾関製作所,その他,求人なし,岐阜県岐阜市徹明通5-4尾関ビル,1964,代表取締役 尾関 恵一,,20 百万円,,,,
2024-08-01,磐田青果市場株式会社,その他,求人なし,静岡県磐田市一言2578,1946,代表取締役 小林 麗子,,10 百万円,,,,
2024-08-01,誠興電機株式会社,その他,求人なし,静岡県浜松市中央区金折町226,1975,代表取締役 村田 誠,,20 百万円,,,,
2024-08-01,正栄産業株式会社,その他,求人なし,静岡県浜松市中央区細島町208-1,1975,代表取締役 森重 栄一,,10 百万円,,,,
2024-08-01,株式会社特産社,その他,求人なし,静岡県沼津市小諏訪471,1962,代表取締役 渡邊 豊,,50 百万円,,,,
2024-08-01,大二製紙株式会社,その他,求人なし,静岡県富士市今泉2-10-2,1951,代表取締役 滝口 陽子,,16 百万円,,,,
2024-08-01,春日製紙工業株式会社,その他,求人なし,静岡県富士市比奈760-1,1939,代表取締役 久保田 雅則,,30 百万円,,,,
2024-08-01,株式会社カタナ屋,その他,求人なし,静岡県静岡市葵区川合3-15-24,1974,代表取締役 橋戸 君重,,27 百万円,,,,
2024-08-01,平金産業株式会社,その他,求人なし,静岡県静岡市駿河区豊田2-9-17,1960,代表取締役 長島 十己知,,35 百万円,,,,
2024-08-01,有限会社ジャスティ,その他,求人なし,長野県東筑摩郡山形村4221-6,1990,代表取締役 北澤 保幸,,7 百万円,,,,
2024-08-01,三和ロボティクス株式会社,その他,求人なし,長野県飯田市川路7576-3,1969,代表取締役 沢 宏宣,,30 百万円,,,,
2024-08-01,株式会社キョウデン,その他,求人なし,長野県上伊那郡箕輪町大字三日町482-1,1983,代表取締役社長 永沼 弘,,100 百万円,,,,
2024-08-01,有限会社横河計器製作所,その他,求人なし,長野県岡谷市長地小萩1-6-8,1968,代表取締役 山田 敏幸,,30 百万円,,,,
2024-08-01,フィット工業株式会社,その他,求人なし,長野県松本市大字今井7155-53,1960,代表取締役 髙木 登志郎,,20 百万円,,,,
2024-08-01,ダイシン機電株式会社,その他,求人なし,長野県松本市宮渕2-7-34,1967,代表取締役 大原 篤,,20 百万円,,,,
2024-08-01,イー・ステージ株式会社,その他,求人なし,長野県小諸市大字平原309-1,1984,代表取締役 鈴木 宏信,,60 百万円,,,,
2024-08-01,水野商工株式会社,その他,求人なし,長野県上田市中央1-8-13,1950,代表取締役 水野 真紀,,12 百万円,,,,
2024-08-01,日精電機株式会社,その他,求人なし,長野県佐久市根々井15-7,1958,代表取締役 中川 正人,,40 百万円,,,,
2024-08-01,株式会社デンセン,その他,求人なし,長野県長野市大字南長池713-1,1948,代表取締役 若林 順平,,45 百万円,,,,
2024-08-01,株式会社日商,その他,求人なし,長野県長野市中御所4-6-12,1965,代表取締役 清水 省吾,,10 百万円,,,,
2024-08-01,ニューシステム株式会社,その他,求人なし,愛知県名古屋市南区要町5-60,1990,代表取締役社長 角谷 嘉彦,,20 百万円,,,,
2024-08-01,株式会社藤崎電測,その他,求人なし,愛知県名古屋市西区上名古屋1-11-19,1989,代表取締役 藤﨑 親義,,10 百万円,,,,
2024-08-01,公益財団法人愛知水と緑の公社,特殊法人・財団法人・その他団体・連合会,求人なし,愛知県名古屋市中区丸の内3-19-30県住宅供給公社東桜住宅 3Ｆ,1980,理事長 鈴 木 希 明,,,,,,
2024-08-01,やわらぎ協同組合,その他,求人なし,愛知県豊田市下市場町6-21栄和倶楽部,1993,代表理事 小島 隆史,,36 百万円,,,,
2024-08-01,株式会社飛鳥工業,その他,求人なし,愛知県名古屋市中川区山王3-14-11,1987,代表取締役 白浜 飛鳥,,20 百万円,,,,
2024-08-01,龍城工業株式会社,その他,求人なし,愛知県みよし市莇生町水洗12-1,1982,代表取締役 鶴田 公彦,,10 百万円,,,,
2024-08-01,名古屋電話株式会社,その他,求人なし,愛知県名古屋市中川区高杉町330,1964,代表取締役 黒川 敦史,,30 百万円,,,,
2024-08-01,小谷設備株式会社,その他,求人なし,愛知県豊田市西中山町又吉洞18-4,1979,代表取締役 小谷 康幸,,20 百万円,,,,
2024-08-01,株式会社毎日リネンサプライ,その他,求人なし,愛知県名古屋市港区油屋町1-7,1979,代表取締役 佐藤 盛正,,30 百万円,,,,
2024-08-01,株式会社ミラノ工務店,その他,求人なし,京都府京都市中京区夷川通河原町東入鉾田町310,1952,代表取締役 小﨑 学,,48 百万円,,,,
2024-08-01,協和電気工業株式会社,その他,求人なし,京都府京都市伏見区深草勧進橋町92,1958,代表取締役 奥田 文夫,,50 百万円,,,,
2024-08-01,株式会社西日本興産,その他,求人なし,京都府京都市下京区若宮通五条下る毘沙門町33-1,1961,代表取締役 井上 壮一,,30 百万円,,,,
2024-08-01,千切屋株式会社,その他,求人なし,京都府京都市中京区高倉通三条下る丸屋町160,1942,代表取締役 布施 正樹,,90 百万円,,,,
2024-08-01,一般社団法人システム科学研究所,特殊法人・財団法人・その他団体・連合会,求人なし,京都府京都市中京区新町通夷川下る二条新町717,1971,代表理事 竹内 新一,,,,,,
2024-08-01,株式会社森口,その他,求人なし,京都府京都市下京区大宮通五条下る南門前町486,1972,代表取締役 森口 敬介,,33 百万円,,,,
2024-08-01,株式会社やまもと,その他,求人なし,京都府京都市上京区千本通中立売上る玉屋町37,1960,代表取締役 山本 剛,,20 百万円,,,,
2024-08-01,村岡通信建設株式会社,その他,求人なし,滋賀県草津市矢橋町2075-1,1964,代表取締役 村岡 篤,,10 百万円,,,,
2024-08-01,株式会社清修庵,その他,無,京都府京都市山科区大塚南溝町60-10,1991,代表取締役 森 大生,,10 百万円,,,,
2024-08-01,日本黒鉛工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,滋賀県大津市唐橋町9-22,1919,代表取締役 渡邊 頼光,,90 百万円,,,,
2024-08-01,倉田建設株式会社,その他,求人なし,滋賀県甲賀市水口町北内貴400,1963,代表取締役 鈴木 務,,80 百万円,,,,
2024-08-01,公益財団法人滋賀県産業支援プラザ,特殊法人・財団法人・その他団体・連合会,求人なし,滋賀県大津市打出浜2-1コラボしが21 2Ｆ,1966,代表理事 大道 良夫,,,,,,
2024-08-01,株式会社ヒロセ,その他,求人なし,滋賀県蒲生郡日野町大字松尾960-1,1975,代表取締役 廣瀨眞弓,,20 百万円,,,,
2024-08-01,金川造船株式会社,その他,求人なし,兵庫県神戸市兵庫区吉田町3-7-28,1944,代表取締役 生駒 剛人,,11 百万円,,,,
2024-08-01,株式会社末広昆布,その他,求人なし,兵庫県神戸市中央区東川崎町6-1-3,1958,代表取締役社長 常峰 誠人,,48 百万円,,,,
2024-08-01,柴崎電機工業株式会社,その他,求人なし,兵庫県神戸市長田区菅原通3-207-1,1957,代表取締役 柴﨑 章裕,,20 百万円,,,,
2024-08-01,ポスタリア株式会社,その他,求人なし,奈良県生駒市谷田町1615,1958,代表取締役 村岡 潤,,10 百万円,,,,
2024-08-01,川重テクノロジー株式会社,その他,求人なし,兵庫県明石市川崎町3-1,1978,代表取締役 熊本 秀喜,,60 百万円,,,,
2024-08-01,株式会社川重サポート,その他,求人なし,兵庫県神戸市中央区東川崎町3-1-1川崎重工業（株）神戸工場,1973,代表取締役 德田剛一,,50 百万円,,,,
2024-08-01,公益財団法人ひょうご環境創造協会,特殊法人・財団法人・その他団体・連合会,求人なし,兵庫県神戸市須磨区行平町3-1-18,1972,理事長 橋本 正人,,,,,,
2024-08-01,株式会社日産電機サービス,その他,無,兵庫県神戸市灘区灘南通5-3-23,1982,代表取締役 中務 利孝,,10 百万円,,,,
2024-08-01,株式会社アクアテツク,その他,求人なし,兵庫県西宮市菊谷町5-9,1986,代表取締役 湊 明久,,10 百万円,,,,
2024-08-01,公益財団法人新産業創造研究機構,特殊法人・財団法人・その他団体・連合会,求人なし,兵庫県神戸市中央区港島中町6-1神戸商工会議所会館 4Ｆ,1997,代表理事 牧村 実,,,,,,
2024-08-01,株式会社環境保全センター,その他,求人なし,兵庫県神戸市西区神出町東497-1,1975,代表取締役 押部 徹,,40 百万円,,,,
2024-08-01,イーグル産業株式会社,その他,求人なし,兵庫県姫路市花田町加納原田812,1982,代表取締役 阿部 健太,,15 百万円,,,,
